"","A","R","N","D","C","E","Q","G","H","I","L","K","M","F","P","S","T","W","Y","V","U","O","Clan_ancestor","Clans_copies","Clans_clustering","Clans_transfer","Clans_GC","median_ClanLen","mean_ClanLen"
"PF12558",0.075559561,0.039244404,0.045178008,0.05159982,0.01028992,0.085549046,0.049984978,0.039582394,0.02065495,0.058735166,0.147251014,0.066508938,0.012505633,0.021631365,0.059336037,0.066170948,0.054115968,0.011641881,0.035188523,0.049271444,0,0,"modern",NA,0.616972680378623,0.137926,0.437481459507565,72,71.19786096
"PF12559",0.048961333,0.015013175,0.039156811,0.102212145,0.000980452,0.067712482,0.050799681,0.057295177,0.009069183,0.04166922,0.054660212,0.112874563,0.017709418,0.05613089,0.08015197,0.076413996,0.093388075,0.002634965,0.018873705,0.054292542,0,0,"modern",NA,1.13681941880586,0.1094415,0.457633445315416,64,58.28214286
"PF12564",0.029540481,0.023522976,0.070090263,0.077543764,0.000820569,0.067628556,0.035626368,0.035010941,0.009846827,0.071321116,0.130812363,0.12315372,0.009983589,0.108315098,0.014770241,0.052789934,0.043968818,0.006154267,0.038361597,0.050738512,0,0,"postLUCA",1,1.05610439472195,0.2031135,0.284465229768198,56,55.18490566
"PF12565",0.068024036,0.064757015,0.050288781,0.053555802,0.012601365,0.045213231,0.052038971,0.096318768,0.01178461,0.059564786,0.107578321,0.030103261,0.009859401,0.045271571,0.045971647,0.070474301,0.064698676,0.01341812,0.034887113,0.063590222,0,0,"modern",NA,1.16251288615995,0.0927266,0.477245267821184,172,169.7425743
"PF12571",0.106301425,0.037537662,0.052998682,0.054270209,0.00477283,0.054611125,0.046244852,0.081939722,0.010752688,0.075084538,0.087090324,0.043093678,0.020215422,0.026434844,0.046032931,0.052556412,0.082676839,0.011259456,0.02465655,0.08146981,0,0,"modern",1,0.883473278896489,0.2048875,0.486429005468908,148,140.2209302
"PF12573",0.092395748,0.078062623,0.01019672,0.08258381,0.008609494,0.065124333,0.014140734,0.067192535,0.032946948,0.027223318,0.069741715,0.032417873,0.001827714,0.035015151,0.196623539,0.053677072,0.033235535,0.001106248,0.011447261,0.086431629,0,0,"modern",NA,0.980302862917852,0.113488,0.646444554947787,40,39.30623819
"PF12587",0.132052113,0.063903791,0.034899487,0.044921299,0.041266285,0.022578553,0.030772859,0.113423333,0.064139598,0.007899546,0.036373283,0.041561045,0.001886459,0.017096033,0.050993338,0.11460237,0.072451807,0.016742322,0.041384189,0.05105229,0,0,"modern",1,0.949401221218425,0.22175,0.606219557886849,67.5,63.29477612
"PF12599",0.093526299,0.059259259,0.02648615,0.112480548,0.005259882,0.079116091,0.022004357,0.067226891,0.020074697,0.046685341,0.070308123,0.026890756,0.029816371,0.059943978,0.049237473,0.042016807,0.074416433,0.018611889,0.035418612,0.061220044,0,0,"modern",NA,1.22835021066121,0.2609365,0.504481213374698,83,79.1453202
"PF12607",0.128931049,0.100620144,0.034242714,0.058607251,0.0000735,0.055200137,0.070176729,0.046817168,0.006740692,0.052994093,0.131137093,0.028776626,0.007157389,0.033311273,0.04546903,0.077775327,0.051645954,0.021325097,0.006495576,0.042503125,0,0,"modern",NA,0.68136740576397,0.1068575,0.543553243909116,60,58.19828816
"PF12611",0.087108434,0.021385542,0.08373494,0.080120482,0.000301205,0.045,0.033674699,0.038373494,0.007349398,0.131746988,0.027831325,0.034337349,0.039156627,0.04439759,0.001144578,0.057168675,0.144578313,0.0000602,0.000421687,0.122108434,0,0,"modern",NA,0.767880972466419,0.165544,0.395279542068533,24,23.78223496
"PF12616",0.135985796,0.054959245,0.025798294,0.08791327,0.001802383,0.126328249,0.025690689,0.082371614,0.013585129,0.045274796,0.140020983,0.01533371,0.024076615,0.02439943,0.027412369,0.035590348,0.042934388,0.022139725,0.030290802,0.038092164,0,0,"modern",NA,1.04851788304593,0.12198105,0.530933458002182,72,71.34932821
"PF12617",0.096305886,0.043460169,0.029404966,0.046557862,0.010125295,0.04817606,0.055850941,0.083499006,0.025428822,0.061583984,0.134772759,0.04521707,0.015673401,0.014240141,0.05825512,0.068657821,0.052244672,0.019094734,0.027648065,0.063803227,0,0,"modern",NA,0.69803313868191,0.08019505,0.511361813612789,194,184.9059829
"PF12623",0.106869169,0.080137985,0.016340611,0.056657329,0.009941426,0.061500706,0.025638414,0.06654319,0.032556201,0.025587479,0.14320376,0.031875535,0.011742643,0.031694951,0.068061954,0.05167041,0.057444493,0.015090408,0.036825412,0.070617924,0,0,"modern",1,1.02003444791848,0.142813,0.548230018345299,242,237.064764
"PF12625",0.106589081,0.07367155,0.022700771,0.056617145,0.0162228,0.058263556,0.04118395,0.068687262,0.028531174,0.045429797,0.130458987,0.018144122,0.021118506,0.04968328,0.057305186,0.056058159,0.046566095,0.011871571,0.028875576,0.062021435,0,0,"postLUCA",1,0.75971742909204,0.368185,0.518095724614901,182,178.0445955
"PF12626",0.105459501,0.139133742,0.02174474,0.055151869,0.004921202,0.071432129,0.065030492,0.055355599,0.02078042,0.040673485,0.094005369,0.04932973,0.027535189,0.04162875,0.05313721,0.044091615,0.035530444,0.025036105,0.016773738,0.033248672,0,0,"modern",NA,1.00430749348634,0.04331445,0.538878414262164,118,115.7672956
"PF12627",0.093421215,0.064824294,0.023256721,0.044445979,0.008139518,0.103223837,0.029287561,0.049349518,0.018729692,0.075956953,0.14407515,0.052210101,0.028475503,0.043816606,0.051029331,0.053576899,0.044428156,0.007693944,0.0132703,0.050788721,0,0,"postLUCA",1,0.806766159077666,0.1118886,0.458965624032208,61,59.7094307
"PF12631",0.109888598,0.062036589,0.034415749,0.070924499,0.007940058,0.088966254,0.041018151,0.065248879,0.018258844,0.078164442,0.12461271,0.040066149,0.013373686,0.027308614,0.025007462,0.060493975,0.05342515,0.004544838,0.009391686,0.064913667,0,0,"postLUCA",1,0.780256208761437,0.0604541,0.483581875022459,327,318.5485052
"PF12636",0.037138312,0.04832455,0.090981406,0.054240827,0.021477578,0.066073382,0.020483246,0.04215969,0.025007457,0.13204733,0.060206821,0.095107885,0.01014219,0.018594014,0.006363727,0.055533459,0.088346425,0.00676146,0.049666899,0.071343343,0,0,"modern",1,0.643876349401304,0.2246405,0.325912854621963,71,70.32867133
"PF12637",0.074821917,0.05126847,0.03906478,0.04731227,0.056986586,0.065785349,0.040080854,0.116686304,0.009317609,0.080258991,0.079567196,0.0592133,0.01404127,0.024407381,0.029682315,0.069633457,0.050490201,0.00304822,0.014689827,0.073643704,0,0,"postLUCA",1,0.925145685707846,0.1954685,0.477052669444528,74,78.66751701
"PF12638",0.047343653,0.056585587,0.046691614,0.060299371,0.007144072,0.066366162,0.030985995,0.055933549,0.0279526,0.066592958,0.094205364,0.058031411,0.016499405,0.066564608,0.048137438,0.053155299,0.061575098,0.014883484,0.066819754,0.054232579,0,0,"modern",NA,0.83833370738259,0.2594755,0.407748830995324,145,139.4229249
"PF12646",0.054761057,0.047076187,0.053437834,0.04727976,0.006259861,0.101684564,0.021680493,0.031655555,0.02453051,0.074304036,0.131406178,0.077764772,0.035319864,0.056644104,0.025039442,0.043259199,0.06763703,0.020815309,0.019644766,0.059799481,0,0,"modern",NA,0.854181626180648,0.100776,0.381653099561678,56,55.34929577
"PF12647",0.06414103,0.077348225,0.048062705,0.071519832,0.083994889,0.048995823,0.021045378,0.088359006,0.055111328,0.04494753,0.067528963,0.048579509,0.023327926,0.022236897,0.051106103,0.05559942,0.038272154,0.012805237,0.015590232,0.061427813,0,0,"postLUCA",1,1.0862839630989,0.1188395,0.520749724366042,86,83.8267148
"PF12648",0.050158826,0.039509908,0.023899561,0.025079413,0.003509303,0.024534866,0.022356678,0.056269853,0.009166541,0.082014824,0.123491151,0.067312056,0.025835728,0.091967932,0.068431402,0.052427772,0.062411133,0.032188776,0.057237937,0.082196339,0,0,"modern",NA,0.914130841248577,0.1678685,0.399636363636364,100,99.56325301
"PF12652",0.059734513,0.030217552,0.049262537,0.061467552,0.009660767,0.078668879,0.086780973,0.033794248,0.026659292,0.028761062,0.11939528,0.047713864,0.021349558,0.050313422,0.064269912,0.044174041,0.043768437,0.049741888,0.057245575,0.037020649,0,0,"modern",NA,1.29872252395322,0.135141,0.443727232057263,76,75.64853556
"PF12654",0.079400711,0.049197303,0.034454043,0.060023027,0.014098786,0.074092848,0.023041775,0.071116679,0.01637255,0.064845724,0.109633084,0.055359639,0.015655662,0.057379958,0.051746236,0.060211301,0.041912569,0.012636046,0.041934293,0.066887767,0,0,"postLUCA",1,0.896952410029369,0.1401769,0.451299647169262,172,162.0856808
"PF12655",0.088362736,0.028009904,0.099350046,0.058650573,0.001702259,0.12008666,0.028009904,0.016713092,0.024141133,0.059888579,0.01810585,0.126895698,0.01098731,0.011142061,0.059269576,0.064376354,0.055865057,0.033580935,0.014237078,0.080625193,0,0,"modern",NA,0.745713430133779,0.29906,0.443290043290043,51,48.2238806
"PF12663",0.056451176,0.051757442,0.035094687,0.056270648,0.013485458,0.079468525,0.031628545,0.060025635,0.014424205,0.065080425,0.098117091,0.097611612,0.020887116,0.049446681,0.034390627,0.052389291,0.052479555,0.029841316,0.04771361,0.053436355,0,0,"postLUCA",1,1.06162563506342,0.251614,0.391833573088414,127,121.4758772
"PF12666",0.090209605,0.045602282,0.020569116,0.025795967,0.005969753,0.025019899,0.032820377,0.068094985,0.008795436,0.096802865,0.134564871,0.048600425,0.024542319,0.093817989,0.063100292,0.038418679,0.045390024,0.01541523,0.035553197,0.080916689,0,0,"modern",NA,0.895709958948419,0.1268675,0.434285446126893,86,85.46485261
"PF12668",0.069209224,0.045912625,0.033950213,0.07182682,0.021307227,0.09156349,0.032589064,0.042954742,0.03358375,0.070020679,0.10747847,0.051985446,0.029317069,0.061434966,0.011177133,0.049943722,0.040153915,0.005968118,0.074104128,0.0555192,0,0,"modern",1,0.680214350826574,0.223288,0.360648253823328,59,56.84970238
"PF12669",0.099421491,0.037652583,0.02758172,0.022857466,0.096196552,0.013182648,0.018925303,0.124103594,0.010650787,0.0981202,0.078968585,0.089633517,0.008274516,0.047440558,0.010042575,0.075008133,0.027878754,0.011244855,0.028670844,0.07414532,0,0,"postLUCA",1,2.76787851151867,0.2751215,0.456113199204068,39,39.32091212
"PF12670",0.085694517,0.017286513,0.014242057,0.00999827,0.009075708,0.016248631,0.017447962,0.134601857,0.009756098,0.108124315,0.16955544,0.028818544,0.030905841,0.07389725,0.009606181,0.07844087,0.056426224,0.017851583,0.037836591,0.07418555,0,0,"modern",NA,1.25127075488507,0.05263525,0.431038937073261,111,110.7471264
"PF12672",0.059642724,0.067029827,0.045147277,0.044903364,0.03166233,0.072779223,0.027411262,0.06555473,0.02080236,0.057946943,0.11902992,0.075288051,0.019118194,0.050432076,0.037342037,0.052952518,0.034043393,0.011231648,0.053719104,0.053963018,0,0,"modern",1,0.888357487569078,0.2693475,0.404433487500255,172,167.5019455
"PF12674",0.051867257,0.041262528,0.045072342,0.061476953,0.059101422,0.094501318,0.040204744,0.06867526,0.015113757,0.037578213,0.056743819,0.080517059,0.060096456,0.046390089,0.043342238,0.05678864,0.056421105,0.015615756,0.042499597,0.026731448,0,0,"postLUCA",1,0.956250739812844,0.2435855,0.439962350410112,80,77.79288703
"PF12685",0.094263307,0.02711163,0.050572334,0.074480227,0.001414984,0.111963958,0.058227933,0.040680794,0.004131487,0.057119973,0.076576005,0.078605039,0.026971467,0.015297847,0.016846321,0.081061238,0.074466878,0.003991323,0.021224762,0.084992491,0,0,"modern",NA,1.2407066914708,0.03943295,0.434531478141372,177,176.6804245
"PF12686",0.064364929,0.062178101,0.047098749,0.066758152,0.013016989,0.063219523,0.036008628,0.048885395,0.029032202,0.072359144,0.097102767,0.08026828,0.016547741,0.057544481,0.02908577,0.063904876,0.038858753,0.009807644,0.042770782,0.061187095,0,0,"LUCA",1,0.915003986714358,0.420434,0.399641653970774,189,189.0703009
"PF12687",0.086808828,0.055969552,0.038842549,0.05701887,0.003503655,0.086132997,0.053444075,0.046792466,0.016006545,0.047237093,0.074750565,0.152168887,0.020861864,0.036459352,0.036388212,0.054635673,0.048748822,0.00179629,0.022266882,0.060166824,0,0,"modern",NA,0.886904600781695,0.4324615,0.402553967771359,124.5,142.7081218
"PF12713",0.081953438,0.051999407,0.029262024,0.080322278,0.011813553,0.071276753,0.039246701,0.077059957,0.014532154,0.064010677,0.099204192,0.045178192,0.028026296,0.030794326,0.03707182,0.040630715,0.05076368,0.02782858,0.026493994,0.092531264,0,0,"modern",1,0.88161978544442,0.0865664,0.497847667574453,83,75.77153558
"PF12732",0.123619556,0.037414473,0.029855965,0.066545571,0.001554909,0.078191757,0.032539392,0.089607691,0.007254348,0.052773111,0.110489526,0.115188366,0.010875838,0.025199765,0.015819142,0.064521631,0.059271325,0.003919963,0.014238649,0.061119023,0,0,"postLUCA",1,0.988010728120031,0.1297435,0.475101901647475,73,73.47305764
"PF12758",0.158893281,0.046719368,0.078339921,0.036758893,0.00284585,0.095019763,0.146561265,0.024189723,0.015810277,0.023794466,0.084822134,0.054387352,0.033517787,0.031304348,0.009249012,0.071936759,0.036521739,0.000158103,0.015573123,0.033596838,0,0,"modern",NA,0.799966410736662,0.0525608,0.465073529411765,60,60.81730769
"PF12769",0.110596735,0.022025765,0.035513833,0.008790866,0.004082362,0.013366004,0.013705071,0.097798102,0.022536625,0.098211763,0.120513302,0.022875691,0.047308829,0.068009973,0.026560215,0.05852289,0.066981471,0.009530031,0.016496719,0.136573755,0,0,"postLUCA",1,0.83605804977074,0.144439,0.460914272360204,84,84.0836184
"PF12779",0.046017674,0.088835957,0.021789686,0.036743668,0.002677904,0.024312554,0.022381644,0.152866062,0.052275514,0.026060239,0.010063283,0.005806824,0.005708165,0.018590295,0.063677749,0.026511254,0.025101831,0.179898803,0.092613212,0.098067681,0,0,"postLUCA",1,0.828422255240999,0.2389915,0.600199236260999,23,22.80745741
"PF12787",0.117336546,0.057835294,0.027688547,0.044315197,0.004399795,0.054619525,0.046249859,0.079048965,0.017774272,0.064634347,0.110906743,0.060484186,0.026967383,0.042512287,0.030321837,0.052074647,0.053674731,0.011914812,0.028921114,0.068319913,0,0,"postLUCA",1,0.879771190741363,0.126359,0.485033564732764,228,213.4102849
"PF12788",0.046279364,0.041778028,0.038683359,0.048839499,0.009424673,0.047686032,0.021606414,0.112449008,0.142411028,0.052018568,0.032128288,0.025488817,0.008580672,0.048501899,0.045688564,0.054663103,0.101533268,0.001688001,0.050836967,0.069714446,0,0,"modern",NA,0.758919668589331,0.324775,0.497244939388667,86,81.33867277
"PF12791",0.054057923,0.059592538,0.035831862,0.045708288,0.007729376,0.096760342,0.034114223,0.064220621,0.015077055,0.087647311,0.068562431,0.097428312,0.029915549,0.050765781,0.038933155,0.04728279,0.055489289,0.004723508,0.027482227,0.078677418,0,0,"modern",NA,0.752225192553057,0.183398,0.434396287886267,46,44.59361702
"PF12792",0.0901617,0.064699102,0.0409152,0.057644758,0.012243473,0.043995198,0.048744327,0.0601078,0.022832164,0.054354324,0.110588213,0.027399553,0.021808686,0.032684334,0.054741715,0.078166923,0.059036496,0.011698256,0.037179984,0.070997795,0,0,"modern",NA,0.800238136859005,0.18923145,0.500680902848202,190,180.4063848
"PF12794",0.107648893,0.071863439,0.021084165,0.027539624,0.008300818,0.03861178,0.033997281,0.058842548,0.018620753,0.068518038,0.172201278,0.023307834,0.022845944,0.04945519,0.034586741,0.059014107,0.04694339,0.031736221,0.027442847,0.077439108,0,0,"modern",NA,1.19729206445405,0.1035855,0.466271455043979,333,322.4546099
"PF12806",0.173961112,0.050250622,0.025292822,0.05489711,0.006295824,0.064581803,0.039325061,0.071488397,0.016352906,0.034000799,0.116954656,0.047418403,0.034682438,0.043033489,0.026361024,0.043083742,0.050863968,0.014028374,0.030360663,0.056766787,0,0,"postLUCA",1,0.812209590369277,0.098963,0.528479373244749,124,122.2760359
"PF12823",0.090669805,0.044556957,0.012510295,0.018144256,0.00764375,0.027451522,0.009995133,0.077321903,0.017306648,0.079808988,0.154222663,0.044636507,0.03080195,0.080878224,0.041002976,0.039507917,0.043862071,0.033415378,0.041901415,0.10436164,0,0,"modern",1,1.07218551882709,0.112288,0.445556424947626,87,88.28418009
"PF12841",0.048830335,0.041129886,0.038538739,0.033137477,0.002226196,0.069851465,0.026860334,0.048501879,0.015473888,0.115762198,0.170687201,0.049268275,0.018211014,0.055654903,0.037297909,0.059304405,0.046421663,0.00058392,0.035217693,0.087040619,0,0,"modern",NA,0.679618740001885,0.134727,0.361786564687207,34,33.53855569
"PF12843",0.040247156,0.032820625,0.02930543,0.040866413,0.006857361,0.069793915,0.037697274,0.096294475,0.018172463,0.049631633,0.161307361,0.095347376,0.04309756,0.046813103,0.077425348,0.021350709,0.023281334,0.020280669,0.05683505,0.032574743,0,0,"postLUCA",1,0.694466048570434,0.1237855,0.419649469266848,65,56.07020679
"PF12864",0.050552938,0.02643636,0.070533936,0.056511548,0.009206789,0.071831278,0.043721395,0.031292953,0.028594578,0.069564546,0.117816993,0.061650277,0.012249996,0.075132507,0.030731093,0.065014203,0.053395998,0.004873473,0.056038911,0.064850227,0,0,"modern",NA,0.776345168771271,0.0452389,0.350296824949204,236,230.3855556
"PF12889",0.10506609,0.042418455,0.054568528,0.077813238,0.002550636,0.083806604,0.043096949,0.042594361,0.012715485,0.051289139,0.084183545,0.094298135,0.025016334,0.03554556,0.026486405,0.065173142,0.045572197,0.005503342,0.052960245,0.049341609,0,0,"modern",1,0.811775436925323,0.16914295,0.426273680719645,264,242.6463415
"PF12911",0.118113914,0.061981369,0.030863924,0.034267727,0.006214641,0.014807946,0.0278957,0.046389042,0.012748309,0.075582968,0.152116211,0.031171041,0.023399549,0.070549151,0.075223106,0.049759667,0.032118763,0.02884172,0.027590285,0.080364967,0,0,"LUCA",1,1.80240193773308,0.2516505,0.460540386397662,46,45.52414701
"PF12912",0.099017296,0.049017296,0.058058176,0.064426101,0.010573899,0.05043239,0.055699686,0.045125786,0.020283019,0.042570755,0.088404088,0.060062893,0.014583333,0.053105346,0.066784591,0.06702044,0.041273585,0.026572327,0.046894654,0.04009434,0,0,"modern",NA,0.991215538037163,0.09108435,0.474550898203593,116,116.1643836
"PF12945",0.049940842,0.05406121,0.035403722,0.048476374,0.009316333,0.066711897,0.0353789,0.068383211,0.01946005,0.087379926,0.089026418,0.063625758,0.021420948,0.050577927,0.052985612,0.058868305,0.055873179,0.004889834,0.042155167,0.086064387,0,0,"modern",1,0.886260673069393,0.0914348,0.417620915789626,86,84.34263782
"PF12952",0.051119471,0.055184758,0.04189673,0.066318791,0.012286876,0.091499302,0.039833748,0.041987743,0.021509617,0.063345671,0.085583399,0.074722408,0.021054548,0.039833748,0.04353498,0.053576846,0.03622353,0.047357563,0.054790365,0.058339907,0,0,"modern",1,0.842028869302648,0.3223845,0.418509895227008,175,156.9619048
"PF12953",0.12542875,0.032065274,0.048071926,0.038015799,0.012004989,0.058387901,0.026478537,0.106953539,0.013252261,0.120933375,0.08525621,0.053996466,0.03414406,0.013122337,0.040692236,0.048669577,0.045967155,0.00080553,0.01114749,0.08460659,0,0,"modern",NA,0.891213004795895,0.1648595,0.482749479265291,129,127.4304636
"PF12957",0.062318335,0.037282487,0.047320079,0.079758168,0.019222571,0.089640739,0.029957757,0.098903228,0.014416928,0.070960741,0.100182149,0.035150951,0.019881409,0.036778669,0.050226718,0.041002984,0.044064644,0.008061078,0.026779832,0.088090532,0,0,"modern",NA,0.77606248274953,0.11360565,0.480043794167413,85,85.15841584
"PF12958",0.057385346,0.099976641,0.030833917,0.031378961,0.007007708,0.155026084,0.069142724,0.026006385,0.020945262,0.061278517,0.127462431,0.121466947,0.017285681,0.026006385,0.013158919,0.037296582,0.053803628,0.00023359,0.013703963,0.030600327,0,0,"modern",NA,1.00258835547653,0.348048,0.366731994120529,78,74.23699422
"PF12970",0.042600396,0.046504429,0.063066472,0.052988219,0.00350847,0.091994153,0.035411471,0.040295812,0.007894058,0.078545017,0.079284547,0.096414137,0.017473557,0.055395993,0.047570728,0.058698082,0.057167426,0.003766446,0.064373549,0.057047038,0,0,"modern",1,0.743772620358291,0.13811365,0.356009349243449,92,89.86862442
"PF12972",0.11219734,0.077206623,0.04107523,0.070112108,0.007845892,0.058808797,0.042335691,0.054940298,0.01527526,0.031748365,0.098631733,0.058463055,0.017834294,0.036392741,0.035763872,0.057970304,0.049691555,0.03697533,0.049650719,0.047080795,0,0,"postLUCA",1,0.95857969985927,0.1203119,0.514014280711904,263,253.5037957
"PF12977",0.066569858,0.048831184,0.048062413,0.061843342,0.003843854,0.095897042,0.039976083,0.041200421,0.034680106,0.053671592,0.120156032,0.089006577,0.030238319,0.078300732,0.039492042,0.042965747,0.042111557,0.001195866,0.018051878,0.043905356,0,0,"modern",NA,0.914075361872719,0.2335205,0.399478979518505,90,88.24371859
"PF12982",0.131694921,0.058236457,0.021568603,0.053970612,0.007138385,0.047218915,0.025208382,0.105522888,0.036416199,0.040344459,0.111808104,0.025355692,0.018947717,0.023962387,0.058420594,0.051533863,0.058445146,0.00747597,0.023870318,0.092860387,0,0,"modern",NA,0.752990570831218,0.06095645,0.55081859331786,319.5,313.3153846
"PF12984",0.065978957,0.066507964,0.052841944,0.048110269,0.008993123,0.049080115,0.045876683,0.054928584,0.015605713,0.069505672,0.121818609,0.05716217,0.027096926,0.027038147,0.035766767,0.076500323,0.052283548,0.00249809,0.030506084,0.091900312,0,0,"modern",NA,0.984685326187052,0.234669,0.412866650234163,94,92.21409214
"PF12986",0.10527023,0.046332876,0.031712758,0.056115456,0.01287323,0.054314816,0.040474079,0.066569916,0.024967078,0.08430756,0.094036389,0.062888011,0.014324491,0.041414711,0.020022038,0.061624876,0.064258647,0.000860007,0.04799914,0.069633691,0,0,"modern",1,0.915418077020943,0.1363905,0.445319284432351,93,92.33002481
"PF12987",0.056072542,0.042356101,0.074386627,0.048967867,0.018399069,0.07233001,0.047548632,0.046299365,0.028180744,0.075933338,0.092182308,0.064434983,0.01957185,0.055894076,0.030271354,0.069066619,0.05351452,0.007852536,0.042237123,0.054500336,0,0,"modern",NA,0.713637869511366,0.1131875,0.37731779308257,310,297.8962025
"PF12991",0.080212841,0.017752022,0.043026865,0.058959343,0.021345239,0.10528891,0.018057828,0.026528646,0.031268635,0.082796899,0.107689485,0.052797358,0.015534931,0.051084846,0.041329643,0.069127383,0.067751258,0.001223223,0.0352594,0.072965245,0,0,"modern",NA,0.684467131373951,0.198506,0.392774086378738,50,49.43386243
"PF12996",0.077758719,0.047632661,0.038225925,0.076506303,0.020419832,0.04729233,0.025647309,0.04687032,0.040934956,0.047265104,0.076125133,0.042418797,0.013163985,0.076438237,0.068052493,0.048885077,0.050287239,0.022257617,0.065112037,0.068705927,0,0,"postLUCA",1,0.845039343589897,0.0967896,0.456306677658697,73,70.63269231
"PF13007",0.094792595,0.101803944,0.019661343,0.053531228,0.002208997,0.124037523,0.060563696,0.041282486,0.021291693,0.033472856,0.110504775,0.075257963,0.010035521,0.029578601,0.069864292,0.05295258,0.043449246,0.003049514,0.010909828,0.041751317,0,0,"postLUCA",1,1.04265322707307,0.3195275,0.505435099659699,73,72.36155257
"PF13021",0.035269079,0.077125773,0.042971521,0.147157191,0.01956015,0.062835715,0.01956015,0.036282558,0.033951556,0.083307996,0.095875139,0.045910611,0.023107327,0.03618121,0.024120807,0.037194689,0.021080369,0.026857201,0.095976487,0.03567447,0,0,"postLUCA",1,0.758228913629197,0.4500415,0.38217017208413,38,36.54444444
"PF13025",0.085796941,0.073908219,0.046405643,0.06705239,0.0000793,0.180550052,0.078069272,0.014860902,0.006618055,0.011333915,0.125822303,0.160180709,0.016129032,0.019537132,0.010184671,0.047317112,0.023539669,0.012245383,0.003328842,0.017040501,0,0,"modern",NA,1.09091176430056,0.1201035,0.416687339783346,67,65.20413437
"PF13027",0.034930225,0.030079986,0.04569435,0.057096664,0.003488768,0.072455752,0.033313479,0.052884615,0.029058884,0.095047651,0.083772975,0.08130531,0.015656909,0.046928182,0.053395167,0.046672907,0.064712389,0.007998639,0.066031314,0.079475834,0,0,"modern",NA,0.986831898748737,0.4347029,0.382335851249274,85,83.34751773
"PF13030",0.085034481,0.059122047,0.029234541,0.064082297,0.014204871,0.079541549,0.053904048,0.051034435,0.03694412,0.050186725,0.102269343,0.045564415,0.020946457,0.04647513,0.052558022,0.054390909,0.044745343,0.02874768,0.030947144,0.050066442,0,0,"postLUCA",1,0.859829079309868,0.145226,0.459898430708697,219,217.1554726
"PF13032",0.095714526,0.081434722,0.034167343,0.060980281,0.008181776,0.054437924,0.044708658,0.069499134,0.030903826,0.039223497,0.097062834,0.041613679,0.015076532,0.024269539,0.070678904,0.053779092,0.060903673,0.026981476,0.027962064,0.062420519,0,0,"modern",1,1.04360381678328,0.2089264,0.524923762608492,280,262.1164659
"PF13037",0.065892944,0.035631,0.016269863,0.05884267,0.000216932,0.129779272,0.046152177,0.054992136,0.035739465,0.078095341,0.108140355,0.071261999,0.021205055,0.047724931,0.041596616,0.04620641,0.034763273,0.007050274,0.01659526,0.083844026,0,0,"modern",NA,0.558887814162461,0.07485695,0.441112757952343,89,88.22488038
"PF13038",0.05254644,0.048259686,0.033512173,0.032622469,0.007171551,0.04054892,0.023455825,0.072578253,0.012671538,0.095198296,0.13550457,0.058423876,0.026232779,0.105632094,0.024264646,0.079480197,0.043595481,0.012078402,0.03113963,0.065083174,0,0,"modern",NA,1.42290954962811,0.1193315,0.375640808968509,83,82.24168514
"PF13039",0.058686594,0.046792778,0.034762026,0.05847141,0.005399167,0.122850603,0.048846808,0.038478843,0.02865862,0.057591111,0.065024746,0.07173458,0.034429468,0.067939514,0.037637669,0.063283711,0.043173771,0.007003267,0.043975821,0.065259493,0,0,"modern",NA,1.03563221230255,0.1063099,0.411065573770492,253,246.9516908
"PF13040",0.032673797,0.105775401,0.056737968,0.054010695,0,0.160695187,0.058877005,0.001657754,0.015828877,0.066042781,0.121497326,0.163850267,0.034224599,0.025294118,0.008877005,0.034278075,0.020481283,0.002245989,0.009893048,0.027058824,0,0,"modern",NA,0.560246304115984,0.10062035,0.345610687022901,38,37.4
"PF13047",0.064408731,0.065209773,0.040052068,0.055472114,0.018398919,0.117277461,0.037498748,0.035320917,0.020802043,0.039276059,0.104610994,0.055371984,0.011990588,0.054070291,0.026359267,0.063282267,0.055422049,0.003779914,0.076274156,0.055121658,0,0,"modern",NA,1.00410468491667,0.02432855,0.40170161045275,147,146.8676471
"PF13072",0.046564376,0.061641094,0.020013342,0.020680454,0.002401601,0.064042695,0.06844563,0.057638426,0.026551034,0.075517011,0.083922615,0.133022015,0.044029353,0.013742495,0.008005337,0.038692462,0.038559039,0.052168112,0.059906604,0.084456304,0,0,"modern",NA,0.876739126536782,0.0769949,0.410557918438829,36,32.87280702
"PF13076",0.021231241,0.056872442,0.033765348,0.047152115,0.003069577,0.128410641,0.0579809,0.040671896,0.025238745,0.070685539,0.165842428,0.112465894,0.013045703,0.031804229,0.00665075,0.042633015,0.035726467,0.003581173,0.072305593,0.030866303,0,0,"modern",NA,0.866481973306363,0.284021,0.324890829694323,35,33.70114943
"PF13084",0.076359092,0.040720683,0.053593001,0.045907103,0.002811914,0.060903978,0.026390335,0.099895855,0.024036659,0.052093314,0.076109144,0.01160175,0.027577588,0.078546136,0.046490315,0.071735055,0.053947094,0.035575922,0.054488648,0.061216413,0,0,"modern",1,0.869699818965836,0.0487555,0.485360539879909,106,105.7488987
"PF13089",0.075987965,0.089876538,0.050106961,0.050755147,0.004550148,0.093717239,0.050447851,0.03928245,0.0162422,0.061417611,0.135704087,0.043298042,0.018168973,0.05891083,0.030855042,0.055412008,0.030131762,0.011721695,0.02165495,0.061758501,0,0,"modern",1,0.777349105764838,0.06547825,0.435875958100282,106,104.8673713
